comment;author;author_id;date;likes;video_id
Bang david bikin konten tentang penggunaan hp setelah beberapa bulan gt dong. Misal infinix setelah di 3 bulan ada kejadian apa gt bang;@yusufsaputra4121;UCnOeUo1pMu4XRVk5tomzo3g;2025-03-24T23:34:49Z;0;X4zat0Jc60s
Bang david di kategori 8 - 10jt kenapa gada Iqoo 13? Apakah kurang worth it untuk di beli dengan spek yang ada?;@FotocopyRaffaRafli;UCBV84MakDNkjVtbkH322PPQ;2025-03-24T22:24:46Z;0;X4zat0Jc60s
Om review hp eropa yg baru masuk keindonesia INOI A75 harga 2jutaan internal 512GB😁;@anggaantoline17;UCQR97AcvrWLEtB1ObGOQgbQ;2025-03-24T22:20:09Z;0;X4zat0Jc60s
A56 8/256GB udah ada yg jual 5,2-5,4 bang,;@ruspantoroaji5936;UCeL_8U_pCD9hmqRGwlzBXKw;2025-03-24T22:20:05Z;0;X4zat0Jc60s
sudah siap s24 ultra ngalah dulu 10jt nya buat anak sekolah😅;@ekfer5251;UCaVcJ78IXNKYY3c8Evd1U3w;2025-03-24T22:11:00Z;0;X4zat0Jc60s
8:12 ini keresahan di os infinix;@hilmanpriyatna2051;UCiNgKgFhGuMkl4z45FaNwag;2025-03-24T21:59:45Z;1;X4zat0Jc60s
Infinix hot 50 4g 8/128 6/256 yg mana paling bagus buat ngegame?;@putra5356;UC4USaZxrkB4N6Y2yougJK6Q;2025-03-24T21:56:05Z;0;X4zat0Jc60s
poco f6 masih oke gak ya?? aku dapat di harga 3,8jt. varian 12/512;@fahrulfajri4298;UCisbUiVU7QHSKBbQa14FdaQ;2025-03-24T21:53:11Z;0;X4zat0Jc60s
bang minta tolong rekomendasiin power bank dong kayak rekomendasi hape. butuh banget soalnya🙏🏼;@ghazighifari2624;UC_RaEYBLw4Egd-ydg6F0LZw;2025-03-24T21:51:11Z;2;X4zat0Jc60s
Kingfinix pasti masuk nih;@devagans2201;UCnS2eK9VWjg6SsNv_CrVAZQ;2025-03-24T21:38:10Z;0;X4zat0Jc60s
Bang rekomendasi hp khusus gaming murah. Ga mentingin fitur kamera atau apapun;@yorunotssama;UCcndSOO0R6mEaiXC2AODdig;2025-03-24T21:34:21Z;1;X4zat0Jc60s
Telat upload bang, kalo rekomendasi buat lebaran seharusnya di upload 2 Minggu sebelum lebaran. Sekarang mah udah mepet soalnya kebanyakan pasti beli online;@csr640;UCDI5yJn2abscWatfqX-dwxA;2025-03-24T21:26:53Z;1;X4zat0Jc60s
Makin kesini makin ga respect sama Samsung A5..... Makin tambah tahun nominalnya dibikin tambah mulu, makannya seri A7.... diilangin karna ( kalo ada ) bakal nyentuh ranah Flagship Ekonomis;@andribrahim_16;UCWZHe49sJtE6K9MPH2uBZqg;2025-03-24T21:20:34Z;0;X4zat0Jc60s
Kalo seri A3... nya sih, bisa jadi pilihan cuma harus nerima kalo spek bakalan sama persis kaya seri A5... tahun lalu... ( Sebagian besar ). Sampe ke bug & problemnya juga ikut sama.;@andribrahim_16;UCWZHe49sJtE6K9MPH2uBZqg;2025-03-24T21:27:06Z;0;X4zat0Jc60s
Nonton gadgetin mulu, nonton doang beli hp nya kaga wkwk;@igdvdmhndraa2850;UC9SelXUN46uKOIUXbvCQHVg;2025-03-24T21:19:34Z;0;X4zat0Jc60s
"Info dong guys, saran HP budget 5 Jutaan kebawah (nambah dikit masih oke)
Keperluan editing + kamera jernih stabil, gaming tipis""
Kalau bisa yang sekiranya tahan lama
Niat awal mau ambil A35/A36 apakah oke atau ada saran lain?";@AsyqarFatinsaputra-uw1nh;UCx13TDAKkShKC_Wi5kEJaqg;2025-03-24T21:18:45Z;0;X4zat0Jc60s
"2 juta - 3 juta mudah Kingfinix NOTE 40S...
NO DEBAT, UDAH FIKS MENANG!!!
Hot 50 pro plus??? Menang curved doang.. sedangkan Kingfinix Note 40s =  Kamera bagus (Depan Belakang Ok, 32 Mp depan, 108 mp belakang)
Layar Curved
Support Wireles Charging....
Harga di 2,3 jutaan di shopee...
Nikmat mana yang engkau dustakan?";@reyhant20;UCI90pgc-nfzwWCFWCk8pNUA;2025-03-24T21:04:07Z;0;X4zat0Jc60s
Tidak pernah merasa jenuh bermain 𝘈𝙀ЯO𝟾𝟴,selalu ada inovasi!;@anaoaiPertiwi;UC-Xnf5MnwBlFkWdURXBU2QQ;2025-03-24T20:27:22Z;0;X4zat0Jc60s
Malam ini keberuntungan besar datang dari А𝘎𝙐𝙎T𝘖𝙏𝑂,seru banget!;@ssagonPersik;UCzETfK-P3zkEsNYI8xjw6Tw;2025-03-24T20:27:13Z;0;X4zat0Jc60s
Semoga rezeki dari А𝙂𝙐𝐒𝙏𝑂T𝐎-membawa berkah dan manfaat bagi sesama umat manusia!;@uauuauPenelope;UCnzvldzJi0HXcFZr7fodu4A;2025-03-24T20:26:30Z;0;X4zat0Jc60s
Cuma main iseng di 𝘈𝘎U𝑆𝙏𝙊T𝑂,malah dapet untung buat jalan-jalan. Terima kasih banyak!;@grnauaPaya;UCh1w2BWCB-8v8qDCvMT4fnw;2025-03-24T20:25:51Z;0;X4zat0Jc60s
Happy banget bisa dapet rezeki besar dari A𝘌𝙍О𝟪𝟪,bener-bener puas!;@usndrgPavel;UCYkY4jBWbx-9OgwQXXdw7pg;2025-03-24T20:25:14Z;0;X4zat0Jc60s
Modal kecil main di 𝐀ЕRO𝟾𝟴,untung berkali-kali lipat! Mantap!;@eassagPatingalloang;UC-vJ_A8yJqZUJGap0SXUePg;2025-03-24T20:25:05Z;0;X4zat0Jc60s
Baru coba main di 𝐴𝐸𝘙O𝟾8,eh rezekinya langsung gacir. Mantap banget!;@odaeurpas;UChqMTugG3aY0L7I778zkYeA;2025-03-24T20:24:40Z;0;X4zat0Jc60s
Gak nyangka, cuma sekali main langsung dapet jakpot. Bener-bener gacir di 𝐴𝐄𝙍𝘖8𝟪!;@neddanPasilian;UCUNMzLXYHaRx-OPDw6VC3vw;2025-03-24T20:24:26Z;0;X4zat0Jc60s
𝐴𝙀𝑅𝘖𝟪𝟾bikin hidup makin berwarna, cuan gak berhenti!;@doadnaPastel;UC8iDnGOAPJEpxoiE7nfR34Q;2025-03-24T20:24:16Z;0;X4zat0Jc60s
Mencari tantangan baru? АЕ𝐑O𝟾𝟪-bisa menjadi jawabannya.;@isnoidPapua;UCsEnk7PH14mI7Hz4Q3_mhkQ;2025-03-24T20:23:51Z;0;X4zat0Jc60s
Bang mending vivo v40 atau gnti samsung a56?;@adityaprakoso5648;UC6kpOG1eQc30WKEuseCEb0g;2025-03-24T20:20:40Z;0;X4zat0Jc60s
iqoo 13 gaka masuk kah bang uda 8jt tuh;@nightcorerzl0680;UCbHkljcLmoJJXmpdGo2vs2g;2025-03-24T20:00:38Z;0;X4zat0Jc60s
iPhone 13 msh worth it ga bang?;@MRGOOD-my6gj;UCcm7GAv5bzT2S7Jvp5c9xXg;2025-03-24T19:56:33Z;0;X4zat0Jc60s
"Sorry to say (Khususnya Android).. Ini sudut pandang sy pribadi yg suka handphone simple.
Kenapa desain kameranya makin kesini kaya terlalu over ya? Jangan kan estetikanya dari segi handfeelnya aja menurut saya kurang nyaman, Apalagi kalo posisi handphone sedang di pakai untuk nonton atau main game yg posisi handphonenya harus miring.
Kenapa gak buat desain kamera simple gitu? Semisal di vidio ini kaya Oppo X 7 pro, Tekno camo 40, atau Samsung A56 dll.";@Maulana.Yy08;UCNULMf9o1HioiS-UMEKUjNw;2025-03-24T19:11:35Z;34;X4zat0Jc60s
for realll bro, rata² desain kamera hp sekarang tuh kayak apa ya, norak kesannya, ada yang segede gaban lah, mirip² in iphone. menurutku asal kameranya berfungsi dan bagus udah cukup, aku kadang jadinya malah ilfeel sama desain kamera yang keliatannya norak, padahal fitur di hp segalanya udah bagus😢;@askahamor;UCk6fYO7J8HWqiF8K7Wxwd1Q;2025-04-05T10:28:03Z;9;X4zat0Jc60s
Betulll. Sbg pengguna android, berharap nanti klo sdh waktunya beli hp baru bisa dapat ponsel yg gak lebay tampilan kameranya. Semakin nyaru/ sembunyi kameranya semakin keren buat saya. Yg sekarang lebay, ilfill lihatnya;@UunSidik-r7h;UCaEJ3ImBrsXvMwhTykw4oZA;2025-04-11T14:59:52Z;1;X4zat0Jc60s
pendapat pribadi, desain kamera belakang google pixel 6/7/8 adalah terbaik. ngingetin desain hp jadul yang desainnya variatif, kayak sony ericsson g502 (which is hp pertama yang dibeli pake uang sunat :D);@alfinjulian3603;UCmM_7ratOJxN0XV1FMCtqyg;2025-06-09T06:27:42Z;1;X4zat0Jc60s
Bang paling bagus camera di harga 3 JT yang mana;@muhammadhabibi7790;UCfIK8xN7F4olhci59QqXgfg;2025-03-24T18:48:15Z;0;X4zat0Jc60s
di 2jutaan kenapa gak Samsung M15 5G?  udah gyro hardware,  ada stabilizer buat video, baterai 5000 mah , 5G dan interface one UI sudah enak.atau ada yg lebih bagus dari ini??;@EaseEdgeX;UCfH6_6PdeXW3pE9Ce5uPVsA;2025-03-24T18:08:23Z;0;X4zat0Jc60s
Knp dari samsung hanya s24 fe yg masuk recomendasi? Saya pegang s24 dan s24 plus, ngerasa banyak fitur yg sebenernya bisa jadi nilai plus samsung;@Dnan05;UClksKR82XfI0SuLO1r7NW5A;2025-03-24T17:55:00Z;0;X4zat0Jc60s
Kalo Infinix hot 50 pro plus gimana?;@ijat4051;UCRX9Tx02LWUXPj88mnLEYig;2025-03-24T17:46:08Z;0;X4zat0Jc60s
Bang, mending tecno spark 30 pro apa infinix hot 50 pro plus;@ItelpitekGhatelpol;UC4D7BsPd1YfML0mDWPMl0gw;2025-03-24T17:08:28Z;0;X4zat0Jc60s
review MI PAD 7 BANG;@herunaharia219;UC-uYKO8JCmoureIeNI__aZg;2025-03-24T17:04:29Z;0;X4zat0Jc60s
"Aku sih masih pake pova 6 dia masih balance kelemahan cuman di batre aja 6000mah tapi rasanya rada boros beda dengan poco atau redmi. 
Itu hany pendapat saya aja";@agusalvianchanel2975;UCJMFad_yan7bSF2gtCfr5Mg;2025-03-24T17:01:38Z;0;X4zat0Jc60s
bang saran dong mending ambil xiaomi 14 apa infinix hot 50 (buat Sekolah);@fitrahoktarianu4820;UCQ9GhCLkmagGbq9xgctF54Q;2025-03-24T16:36:50Z;0;X4zat0Jc60s
Infinix hp gampang rusakkk;@midnightthoughtz;UCix47nK1UJYFQDFxof8EuSw;2025-03-24T16:35:35Z;0;X4zat0Jc60s
2 - 3 jutaan : Nubia Focus Pro 5G kok g masuk nominasi bg? Kan pernah bang david review 😅;@intanpratiwi4988;UC_sQUBQCphIN3i_YF_jMCIg;2025-03-24T16:28:03Z;0;X4zat0Jc60s
kenapa ga ada samsung s24? langsung samsung s24ultra?;@rajahutan1698;UC8myVvPVSNL7aCLI3Okh-KA;2025-03-24T16:16:33Z;0;X4zat0Jc60s
Bahas xiaomi pad 7 pro;@DenBagusRizal;UCaHvl_RhXCMrDHLILSmqR6w;2025-03-24T16:09:14Z;0;X4zat0Jc60s
"Bang gak mau bagi"" hp bulan puasa ini bang???aku nak 1 soalnya🙃";@muhammadrazekki8523;UC6309PvuQiB60JmiTzcDDhA;2025-03-24T16:09:07Z;0;X4zat0Jc60s
bang, rekomendasi tab dong buat lebaran 2025 wkwk;@madaragamingchannel;UCN6bYBI2Gb0EvxiHiys4dSQ;2025-03-24T16:05:42Z;0;X4zat0Jc60s
14c atau redmi 13? Harganya mirip;@alwanakbars;UCSF3ekl7FHvhpuo61qOzQZA;2025-03-24T15:54:30Z;0;X4zat0Jc60s
Sya masih setia sama thuraya satelite dan s2 ultra.;@nonameroad4074;UCefR6KzEXEAJqK4COxeGjIQ;2025-03-24T15:44:44Z;0;X4zat0Jc60s
Bg katanya hp Infinix note50 pro mudah panas;@RafawijayaRafa-q3f;UCMFYUO5TQ6Q1Y0o7wMbqGLw;2025-03-24T15:27:37Z;0;X4zat0Jc60s
sholawatin aja dulu😊;@keydiraahmadkamali7082;UCwS6L0LLvGPFeU44K5W-EKQ;2025-03-24T15:15:28Z;0;X4zat0Jc60s
Bang tolong rekomendasi in hp yang cameranya bagus dan RAM nya gede harga 2-3jt an deh bang 🙏;@mozachanel567;UCiYDjvE1iS71gFEzhlYbs6w;2025-03-24T15:14:26Z;0;X4zat0Jc60s
Mending ambil Infinix note 50 pro atau Samsung Galaxy A35? Untuk pemakaian sehari hari buat pelajar, tapi mau cari untuk jangka panjang;@agatavalentina7573;UCECtbAsz_emolVjE0HX56Uw;2025-03-24T14:54:56Z;0;X4zat0Jc60s
Terlanjur ambil Redmi note 14 5G, so far so good sih jni HP, minus nya iklan nya doang sih ganggu bjir;@ikhsankarim1723;UCyHrng2COyqrwqRgzc-jshg;2025-03-24T14:50:14Z;0;X4zat0Jc60s
"Bang saran videonya tambahin yang Jelaskan tentang tablet


Soalnya aku ragu  mau beli tablet tapi gak ada rekomendasi dari luh bang😅😅😅😅";@ZainuddinMulvi;UCfV05aHSsuBiVNUSnuKYgAQ;2025-03-24T14:44:57Z;0;X4zat0Jc60s
udah mau CO x7 pro ortu malah keduluan beliin honor x9c😂, syukuri aja deh;@keanezachary4516;UCfcWlTrxI1CmLpQ06b9MvFA;2025-03-24T14:20:56Z;0;X4zat0Jc60s
Bng review vivo Y29 dong gimanah spek nya;@wildanwildanfadilah3430;UCJCFoZdyxhzMyLHkfkg8O_A;2025-03-24T13:37:52Z;0;X4zat0Jc60s
Cek di Jagat Review;@ArdiPaGar;UCKNrWEbm4giuOpPRpW5-1WA;2025-03-25T00:28:40Z;0;X4zat0Jc60s
Pingin maen gensin super lancar tapi kamera juga gak jelek2 amat range 3JT HP apa ya?;@dwipras1014;UCkup06JxLYB5oz6oWrFollQ;2025-03-24T13:02:31Z;0;X4zat0Jc60s
Bg aku beli hp infinix hot 504g tahun 2030 biar turun harga 😂😂😂😂😂;@wiramarcellositumorang2005;UC8ucUKwiGdf0AC3kz4407aA;2025-03-24T12:45:49Z;0;X4zat0Jc60s
Harusnya di mulai dari yg mahal bang, biar videonya di tonton sampai habis. 😂 kalau yang mahal di akhir kyknya bakal di skip banyak org termasuk saya 😅 karna nungguin lama sampai akhir tetep gak kebeli bang 😢;@fazrinharun7553;UCJW0ooRI14kvOq7rTSxhqGA;2025-03-24T12:35:34Z;0;X4zat0Jc60s
Mau nanya nih, mending 14t pro atau ip 15?;@oreo2973;UCLN_m-7ckPsB-Eg7nxB4bfA;2025-03-24T12:33:18Z;0;X4zat0Jc60s
Bang bahas hp relme not 60 pro;@RijalFahmur;UCPhsC2ZEe0SCIoLlTrly0CQ;2025-03-24T12:29:37Z;0;X4zat0Jc60s
Infinix note 50 pro bisa beli offline atau harus online aja gak sih??? Mau ganti redmi note 9 pro udh kebanting memorynya cuma 64GB udh mulai kentang padahal cipsetnya masih lumayan SD720;@rogerge1076;UCAbYU4gnd5z06lRsKnt2gRg;2025-03-24T12:24:34Z;0;X4zat0Jc60s
Kalau poco f6 gimana bang?;@rzkyubi6890;UCwAUpKb-BXeobPtcyqvaQ2A;2025-03-24T12:24:29Z;1;X4zat0Jc60s
Mntap bang;@edwarbravo3630;UCUz0oGc23rsnPXZRmHrFWMw;2025-03-24T12:18:22Z;0;X4zat0Jc60s
"Duit ""panas"" 🤦";@fajarwahyudi9310;UCZBh2ZerypNq0utJPlgwyxw;2025-03-24T12:18:02Z;0;X4zat0Jc60s
Sedang menunggu riview samsung a56 😁;@yourzy1001;UCgr8rM4LeMkHxa36KzFW3xA;2025-03-24T11:54:42Z;0;X4zat0Jc60s
Kenapa Poco F6 gk masuk kategori ya?;@hanimo_25;UCiQ5KUtFFN-ovkzaOXmXZbw;2025-03-24T11:46:07Z;0;X4zat0Jc60s
Liat di TT x7 pro 4,3 ama poco f6 256 3,5 anjirr, worth kah??;@mtzadh;UC_UZ1Ma5smaxpyRJL6Z0wSQ;2025-03-24T11:28:56Z;0;X4zat0Jc60s
Kalau secara spek lebih bagus Poco X7 pro bang;@marchioezrananda;UCDXg8oruwGYOeWawBlPSQ0g;2025-03-24T11:55:06Z;0;X4zat0Jc60s
bikin versi laptop bang tahun ajaran baru bentar lagi ni;@GabrielWibisonoHarianja;UCY8DEBbaWFv0_9F9KYT_5Jg;2025-03-24T10:52:20Z;0;X4zat0Jc60s
Infinix note 50 pro skrng harganya 2,7jt bang di online, rata semua jual segitu, kecuali penjual maruk yg jual 3jt;@sopyan1029;UCu2X21QpyUnSIh3tLVLs-zQ;2025-03-24T10:31:22Z;0;X4zat0Jc60s
"TOLONG SAYA
buat game enak POCO F6 ATAU POCO X7 PRO 5G ATAU ADA HP YG LAIN DI HARGA 4JT AN";@idkytall;UCSBbQHSLqLIKC_GO0z4zY2Q;2025-03-24T10:17:50Z;0;X4zat0Jc60s
saran dong guys mending Tecno Camon 40 atau Infinix Note 50 pro;@denisganz1336;UCNeFeGZ-A0Ozs4FrjVJUCvA;2025-03-24T10:12:08Z;0;X4zat0Jc60s
Realme 13 plus di harga 3 - 4 jutaan masih worth it bang dari hp lain nya, coba deh gak bohong;@tallman_e.p5289;UCG-TpR7M-g4quXRQ3yJBNAA;2025-03-24T09:46:12Z;0;X4zat0Jc60s
Bang infinix bagusan yang mana buth cepet;@airinbilqis3477;UCcQcbT8vTBOoRpzNShlV-bg;2025-03-24T09:41:04Z;0;X4zat0Jc60s
Bang kalo samsung note 10+ masih wort it ga untuk tahun sekang?;@razzanfilm;UCAdtN3b08ieVYiHP9ikjbCw;2025-03-24T09:09:26Z;0;X4zat0Jc60s
Aku paling suka klo bang davit udah bikin konten kaya gini;@Evanuragis;UCzN-bwvaPyL3ny6YB_MQ07A;2025-03-24T09:01:27Z;0;X4zat0Jc60s
Aku kapok beli hp murah.... review dibagus²in... ga awet. Akhirnya aku jauhin itu... beli yg wortit... merk samsung, sdh puas bgt;@zainstore25;UCI7_AzyuBN7tw0r3w0ydzAg;2025-03-24T08:39:19Z;2;X4zat0Jc60s
Meski tdk bisa beli HP nya, tpi dak tau knp,aku suka lihat video nya, dengan cara penjelasan yg bikin baper 😂 .. Mantap;@GunturRamadhan-qt4dr;UC5z9P8Jn6iTgA2Aj7t--2ng;2025-03-24T08:34:06Z;0;X4zat0Jc60s
IQOO 13 PRO 5G KELAS YG MANA TUH;@syam_577;UCjQJVDaU1DuCpU7_k7O7SMg;2025-03-24T08:24:18Z;0;X4zat0Jc60s
Bang mana lebih mending redmi note 13 pro 5g daripada Infinix note 50 pro?;@EgiGinting-ni7qb;UCijoO_nLsGKCQTt1okDZvJw;2025-03-24T08:17:45Z;0;X4zat0Jc60s
Bang tolong siapapun yang liat komen ku, aku bingung banget pilih s24fe apa 14t pro kira2 mndingan yang mana ya?;@xxak3117;UCIUhDMvuj6-Zk1ACH6nmt4w;2025-03-24T08:05:54Z;1;X4zat0Jc60s
Rekomendasi Laptop banggg, lagi galauu banget soalnya lagi pada bagus-baguss. Range budget 10-25jt ::D;@willyandiesaputra4950;UCVHjum_YzCu0L6UKuoOIgAQ;2025-03-24T07:58:39Z;0;X4zat0Jc60s
@GadgetIn kayaknya OPPO untuk yang kelas 2-3 jutaan kurang rekomendasi ya bro. mereka lebih banyak main yg kelas dua digit, pasar middle - up sekedar hadir aja?;@harman_StIdris;UC6kwXfCgBe2nvdSfNh8GBsg;2025-03-24T07:30:55Z;0;X4zat0Jc60s
"kate gori rekomen harga 5jt paling worth it oppo reno 12f 5g
12/256";@RifaiPoci-f7o;UClRVMFMrX4qmFiP0aKmy_Qw;2025-03-24T07:30:35Z;0;X4zat0Jc60s
Ip 13 ndak ada yah om?;@charlieam4935;UCQjO1LFwOykwLW3Bn5YOSYg;2025-03-24T07:08:42Z;0;X4zat0Jc60s
Samsung A54 di tahun 2025 apa masih worth it ga bng?;@fakihbagol7436;UCkqvvrSjDvOICNsXvfvrVCQ;2025-03-24T06:58:27Z;0;X4zat0Jc60s
Bang davit minum kopinya pas buka puasa kah. Curiga bang davit mokel😢;@DionAriCahyono;UCRno9ifuLBg5QH0RK_4waig;2025-03-24T06:55:04Z;0;X4zat0Jc60s
Dikategori 2-3 jtan, ada dua kandidat dari tecno luar biasa;@DanielHutabarat;UC37y_SNkbT6Axbxz4QXtcww;2025-03-24T06:50:15Z;0;X4zat0Jc60s
Recomen hp cmera dpannya yg bagus apa ya d hrga 3jtan;@zhafirarahayu238;UCmlxY9WOO8tZhMOo_gf9-KQ;2025-03-24T06:43:21Z;0;X4zat0Jc60s
pengen mencari pengganti xiaomi 12t yg kena green line apa ya kira²;@herryprastyo1370;UCAL5hHlI4xzm1mXIN7EMizA;2025-03-24T06:39:47Z;0;X4zat0Jc60s
"SARAN DONG BANG, MENDING PILIH HP TECNO SPARK 30 PRO / INFINIX HOT 50 PRO+ 5G, UNTUK PEMAKAIAN SEHARI-HARI, KAMERA BAGUS, GAME, DAN JANGKA PANJANG. 


MOHON BANTU JAWAB BANG 🙏🏻😁.";@Riki.Saputra95;UCVQpTEeAt4eoIT_s932HdGA;2025-03-24T06:37:00Z;0;X4zat0Jc60s
Tecno camon 40 aja update software lumayan panjang;@FaridMobile-t4l;UCDQyReteH1HcLDwE9VZ9Yzg;2025-03-24T12:47:30Z;0;X4zat0Jc60s
buat versi laptopnya dong bang, lagi butuh banget ini 😢;@stupidknight;UC0RnOD4f1tAVRE7_dMkmq0Q;2025-03-24T06:21:40Z;0;X4zat0Jc60s
"punten bang david,
klw hp di bawah 2 juta rekomendasi buat jualan live streaming apa ya?";@RendyKChova;UCUcMURqkb2o8u1bR1Nfu5xQ;2025-03-24T05:48:35Z;0;X4zat0Jc60s
ada yang bisa berpendapat kenapa poco m6 pro ga masuk list?;@noonecanstopus2611;UC5njAG7FFaOGhzCXToTPYFA;2025-03-24T05:41:41Z;0;X4zat0Jc60s
ending yang gagah pemberani.. IP 16 menyala....;@zafran_channel;UCnVcqHhStgSiGFNTl2BIPgQ;2025-03-24T05:00:21Z;0;X4zat0Jc60s
bahas samsung a56 bangggg;@samuelniceli;UCS36pbjmFGvOzucfIPPVjWg;2025-03-24T04:54:23Z;0;X4zat0Jc60s
"Nunggu itel *Rs5* 
☝️";@Oasis_S;UCJ2iDQ_EWHAXSNiMio33bfA;2025-03-24T04:44:39Z;0;X4zat0Jc60s
HP Redmi semenjak update jadi hyperOS lag parah. Saran aja jgn di beli. Jgn kan main game, scroll ig aja patah patah videonya.;@rangkuti_official;UC6nuQvoC6-m3lIxm97_spMg;2025-03-24T04:20:54Z;0;X4zat0Jc60s
info untuk studio ponsel apa aman tokonya?;@alifmaulanaakbar4029;UCwcqFxyv8TK1hIVyI9UppRg;2025-03-24T03:54:15Z;0;X4zat0Jc60s
"Dari dulu cuman bs nntn doang
Akhirnya beli find x8, emng nyaman banget pakai hp ini 

Sesuai sama review gadgetin ,👍";@abushofyan7802;UClQVSTyxrqkMfhXvolNDtpw;2025-03-24T03:40:11Z;0;X4zat0Jc60s
wuiih... kopinya tidak ketinggalan.....;@antonirawan88;UCn6f7VxKVf0RchnCTngoqRA;2025-03-24T03:37:07Z;0;X4zat0Jc60s
rekomendasi handphone badget 5juta untuk pemkaian lamq;@Tiio-iv3db;UC7x0DHrgaHs_E7rKLpo4qsw;2025-03-24T03:25:13Z;0;X4zat0Jc60s
Bang cari hp Infinix note 40 di mana ya saya cari di toko hp kata ny udh gak keluar, sampai kapn hp Infinix note 40 keluar di 2025;@hendrajaya6518;UCkY-quo-hK6iW8LJn0KDAGw;2025-03-24T03:10:10Z;0;X4zat0Jc60s
Ingin ganti ke Samsung S25 Ultra, namun masih was was takut seperti Samsung S24 Ultra saya rentan Green Screen.. padahal jatoh nggak, kepentok apalagi, solusi akhir ganti LCD 😢;@DaudHasan-f4x;UCbCm3XLO9u5HEK4eyXOLH0Q;2025-03-24T02:46:10Z;0;X4zat0Jc60s
mending poco x7 pro atau redmi note 14 pro plus ya?;@postbuyindonesia5801;UC28AtavA_Cmvu0bhei2lGKQ;2025-03-24T02:40:27Z;0;X4zat0Jc60s
Beliin doi Infinix di tokped dapet diskon jadi 2,8 mantap😂;@MasCandraAdi;UC49kTBBcDJobgHJQIs5p4OQ;2025-03-24T02:31:22Z;0;X4zat0Jc60s
"Saran laptop untuk orang"" kantoran tapi bisa tampung game rata kanan dong bang";@EzaaHel;UCCB4JCni1MiT78095hrAeng;2025-03-24T02:04:52Z;0;X4zat0Jc60s
Kami butuh rekomendasi laptop hehe 😅;@Namorial;UC2kBWaaS6hqTfLsVAzw0n6g;2025-03-24T00:48:52Z;1;X4zat0Jc60s
bng mending kingpinik note 50, Tecno camon 40 apa realme 12+ buat all round sama game tipis²;@fathur7576;UCDlErogrX7bPFYAECwGo0ww;2025-03-24T00:09:41Z;0;X4zat0Jc60s
Jakpot besar bikin aku makin bahagia hari ini, terima kasih AЕ𝘙𝘖𝟴𝟾!;@oonmgTimothy;UCNyySz-7sZZtyDPDkTvlHxw;2025-03-24T00:06:57Z;0;X4zat0Jc60s
Rasakan perbedaannya dengan 𝘼𝐄𝐑O88.;@goangTimisela;UCiiNWEpUQAHAU3cNLWT1CwQ;2025-03-24T00:06:49Z;0;X4zat0Jc60s
Keberuntungan besar bikin aku makin cinta sama A𝘎𝑈𝘚𝐓О𝑇О,hasilnya luar biasa!;@anrnoTeru;UCMEu8TQC-NWlrQRE60NTQ0Q;2025-03-24T00:06:44Z;0;X4zat0Jc60s
A𝐆𝘜S𝑇𝐎𝐓𝙊bikin setiap detik berharga, rezeki datang tanpa diduga!;@omroaTijah;UCN7Q8K9FTu6iyHRgCQsWPvA;2025-03-24T00:06:36Z;0;X4zat0Jc60s
Terima kasih AЕ𝙍𝐎𝟴𝟴! Hari ini menang besar dan bisa buat kebutuhan keluarga.;@nnnanTok;UCsr-Dkz1DtlFNiDsVZZpXEw;2025-03-24T00:06:28Z;0;X4zat0Jc60s
Main di А𝐄𝑅О𝟾𝟪-rasanya kayak mimpi! Hasilnya langsung melimpah!;@gomroUtsunomiya;UCSleENim_ewDYDSvfBgRRHA;2025-03-24T00:06:26Z;0;X4zat0Jc60s
Alhamdulillah, rezeki lancar jaya berkat А𝐸𝙍𝐎8𝟴!;@nnjgotidak;UCCva3C1IbQNWOlHa74QyG4g;2025-03-24T00:06:22Z;0;X4zat0Jc60s
Rezeki nomplok dari А𝐺U𝐒𝘛O𝘛O! Modal kecil, hasilnya luar biasa! Pasti balik lagi.;@jnomgTomsak;UCbNsYviik4Yzy6P4lmQk8ew;2025-03-24T00:05:20Z;0;X4zat0Jc60s
Pelayanan 𝐴𝘌ЯО88-super ramah, puas banget!;@jaanjToni;UCTzuFnXE161u15-2q_2kwQA;2025-03-24T00:05:16Z;0;X4zat0Jc60s
Semoga rezeki yang berasal dari 𝐀𝙀𝑅𝑂𝟴𝟪-dapat membawa manfaat dan kebaikan bagi sesama manusia!;@onmaaTrinity;UCrTB2KV2dRTrV4vbWR0N9qQ;2025-03-24T00:05:07Z;0;X4zat0Jc60s
Entah kenapa vivo ga masuk rekomendasi dari 0 sampai 5 jutanya 🤥;@RizaldiAhmad-uk2us;UCXQ95OQsPBVJcF9jKKq0_EQ;2025-03-24T00:01:41Z;1;X4zat0Jc60s
Ntn doang gk beli😂;@vickevalim5274;UCmXx97tETm9aiNESYqeAusg;2025-03-23T23:58:56Z;0;X4zat0Jc60s
"""Silahkan digali, kita ngopi lagi"" 😅😂";@muhammadrizkimaulana3360;UCD9Kc3P2ST89EN0vj2m73Aw;2025-03-23T23:36:26Z;0;X4zat0Jc60s
Bang hp selesai review di jual lagi gak ? hehe 😎;@dedesyahrilsidik400;UCITYhqR8y1TW4sqV5UkZdWA;2025-03-23T23:29:16Z;0;X4zat0Jc60s
lebih bagus mana di antara realme note 60 atau Infinix hot 50;@irvanfahreza563;UCTsBob8qrQ4JUSXmaqeuGMg;2025-03-23T23:13:08Z;0;X4zat0Jc60s
